"Data Source","World Development Indicators",

"Last Updated Date","2024-03-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Armenia","ARM","Employment in agriculture (% of total employment) (modeled ILO estimate)","SL.AGR.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","54.263251767655","55.1277094672792","55.8493824189707","56.0243038683824","56.0860432312357","56.0762877915277","56.1093377650292","56.0724171797652","56.0221177193695","55.910640465202","55.6842519580294","55.203335600104","54.6003744408846","54.1210463000768","53.5150458765681","53.0617570040041","52.6355822914817","52.3726305633996","52.8123418506479","52.7911553020822","52.739336522266","52.5664987533313","52.4654374982314","52.339154870644","52.1639834369854","52.0792178240104","51.7779239848325","51.521835206116","49.6460814375233","52.3839089528943","53.1009177239171","52.4162233797935","",
"American Samoa","ASM","Employment in agriculture (% of total employment) (modeled ILO estimate)","SL.AGR.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Antigua and Barbuda","ATG","Employment in agriculture (% of total employment) (modeled ILO estimate)","SL.AGR.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Australia","AUS","Employment in agriculture (% of total employment) (modeled ILO estimate)","SL.AGR.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.3566516647831","5.05397597053901","5.11671647829894","4.90145648459548","4.77487457339379","4.84372039271434","4.91002801422273","4.84923055310032","4.93306161929541","4.85744581654116","4.75430110832152","4.38212049899718","3.91311804319871","3.73788984710175","3.57984629592202","3.41194726778349","3.32081335302302","3.22332837005084","3.23427638939884","3.23040635832161","2.81993969066137","2.8017804235659","2.61818786659868","2.79831847781267","2.63650478185147","2.62116297599488","2.59605414168375","2.61685196876642","2.55829811714711","2.76599346095224","2.49483264299078","2.19955444973428","",
"Austria","AUT","Employment in agriculture (% of total employment) (modeled ILO estimate)","SL.AGR.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.36423057344609","7.05443073529817","6.90507918501051","7.19650266139306","7.33562291546529","7.42828354702951","6.89245249843401","6.48500551508731","6.23294542266306","6.05078317146185","5.80478780573794","5.75868767194551","5.5038345905976","4.9502387474679","5.27458162771133","5.24447601663644","5.52684899810171","5.45125434111613","5.56757113208959","5.42974151933372","4.93754895570462","4.67525425620693","4.57570366944431","4.83689815557951","4.53099865809131","4.3481641092631","3.92985047040033","3.69411172994081","3.65613239350842","3.86384318578917","3.7348243579283","3.53855825106199","",
"Azerbaijan","AZE","Employment in agriculture (% of total employment) (modeled ILO estimate)","SL.AGR.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43.8754733004811","45.4081584678024","44.5550203775128","44.3429363069499","44.755630651345","45.0399393660997","43.1864758788364","42.3017642793465","42.3139305558537","41.0095838307922","39.9542483744938","40.1851788297897","38.2023807906943","39.5368835610027","39.3174259077938","39.5469185339283","38.5491280111224","39.5932102576535","38.1247995624807","38.2299753474528","37.8827775732967","37.6533344841175","37.1005502765347","36.753452488363","36.3558414768394","36.3369094262797","36.3276961507461","36.2363326231895","35.9631546415014","36.312788977015","36.282809746308","35.6224903280572","",
"Burundi","BDI","Employment in agriculture (% of total employment) (modeled ILO estimate)","SL.AGR.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","91.9638214316595","91.9546174687503","92.021432368579","92.0697682054543","92.2410432226677","92.4715690385232","92.4820361731729","92.2149381086657","92.0491608367307","91.8649256519236","91.5657837311579","91.2383529631063","91.0071007966747","90.9275081625489","90.5524569517153","90.0940345655914","89.5752480891354","89.1584195081733","88.7819107847737","88.288090047336","87.7398542446759","87.1949811286898","86.7148509588499","86.1850296958625","86.3175202353467","86.3016525981486","86.3098499663886","85.990346911932","85.5939222019675","85.3194885434515","85.3131341868726","85.0581298573164","",
"Belgium","BEL","Employment in agriculture (% of total employment) (modeled ILO estimate)","SL.AGR.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.74976737930742","2.68172321167314","2.63197306471825","2.88842062393787","2.67860225798179","2.74107634688321","2.65651452338338","2.23778329243896","2.39302003471448","1.90788828649554","1.37962764223275","1.78976465599101","1.72110023385995","2.21884437247461","2.03895104447731","1.95427479493744","1.8563215168559","1.55280731151544","1.48703182808778","1.35198103986182","1.3005247930685","1.17198561233715","1.35984376517263","1.21816556033436","1.17651655226787","1.25137555005698","1.16361136048694","0.994281960654542","0.919572762405431","0.915486837410037","0.935983610522019","0.907770508441164","",
"Benin","BEN","Employment in agriculture (% of total employment) (modeled ILO estimate)","SL.AGR.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","55.7099609695461","55.498235404908","55.2303698750723","54.8796596451896","54.3964837858099","54.0633981737958","53.5608653360829","53.1665333581689","52.7057452167348","51.9127001238345","51.1194309883646","50.4568383960718","49.7813494949334","49.1637521363323","48.7370914523192","48.0893403343673","47.1642180510929","46.293750148038","45.7353987656211","45.1662421264443","43.6134174554525","41.6913759440761","39.5514643829124","37.5464980041364","35.995972573273","34.393577729914","32.4626649593544","30.6130256552985","29.5722965199554","29.4486817255553","29.0592939876807","28.3861143991566","",
"Burkina Faso","BFA","Employment in agriculture (% of total employment) (modeled ILO estimate)","SL.AGR.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","89.2910199039216","89.2597888066454","89.1420559779208","89.1342862767261","88.6118731244352","87.9765284258383","87.3495138091378","86.7292558368304","86.0406342966596","85.4136945955063","84.7268843578465","84.0494830443798","83.2575374572868","82.4190023510579","81.5369221517943","80.6062235679568","80.0843432769587","79.8550936458854","79.4638289484183","79.1057971098802","78.7069055039846","78.2468462981973","77.6913242122579","77.297957398067","76.8522796733696","76.356724859785","75.8100471503917","75.2887035785019","74.6715418053777","74.8001390763192","74.58013935384","74.2148039874909","",
"Bangladesh","BGD","Employment in agriculture (% of total employment) (modeled ILO estimate)","SL.AGR.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","64.1648330866696","64.065359885602","63.9310196831465","63.7263066204599","63.3733512787078","62.9712836130016","62.5004399003202","61.9846912861913","61.4236968737524","60.8461556945105","58.0577753633735","54.9959067861718","51.7349543025227","49.9634889278369","48.0762679036927","48.0757115913802","47.8915575943915","47.7077128899315","47.5407329776193","47.3063798039789","46.6413801336465","45.8958454813954","45.0991815980541","44.367604287576","43.5392448910397","42.6647419155995","40.5973064957956","39.4103688493189","38.2418655715192","38.1232033837351","37.5456403795825","36.8582164779792","",
"Bulgaria","BGR","Employment in agriculture (% of total employment) (modeled ILO estimate)","SL.AGR.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.1983762857565","14.8136609024305","14.9191941837358","15.0463482695577","15.107942260752","14.8457179228196","14.4356891975652","14.0405798358892","13.7662879508756","13.1963420879566","9.69357826709979","10.7051313557629","11.1394935622229","10.745285095961","8.93877765118014","8.10799171071202","7.54433395930367","7.47085537281895","7.08889427635879","6.81495120815251","6.77905526459039","6.4400633249887","6.65978379042577","7.00793396390826","6.85587259920601","6.75356767011514","7.01399459888245","6.57773668966644","6.62174987904013","6.58568866607309","6.29186496377912","6.44648386551718","",
"Bahrain","BHR","Employment in agriculture (% of total employment) (modeled ILO estimate)","SL.AGR.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.43293905854697","2.31519329799159","2.20011114130766","2.10916708026715","2.0223807126055","1.94007796439939","1.86117710620554","1.7761653284296","1.70537160238116","1.64056924306288","1.56785143466017","1.51596895565334","1.46255048650025","1.40225194003228","1.34713891686003","1.28976630435862","1.23335915273746","1.18330952589824","1.14083650190114","1.08769762881917","1.0974674623355","1.09257020407868","1.08735982705294","1.07916070122288","1.07451007238001","1.03951074720593","1.0081042489575","0.981073582870846","0.951324687127428","0.935135501946129","0.925946231764342","0.900848980826793","",
"Bahamas, The","BHS","Employment in agriculture (% of total employment) (modeled ILO estimate)","SL.AGR.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.25369706149147","5.25085281637407","5.45883392365521","5.43007533996284","4.33790289438149","4.99173100116271","3.83889107924716","3.52981789936998","4.03201859144019","4.11070231585314","4.20273915367647","3.71124856476166","2.99943617291523","4.43206763302553","3.49381785372977","2.50618339059219","2.30291799691902","2.93743003821361","2.88147341320923","3.26552830621132","3.68968407080144","3.64324917672887","3.57388583096591","3.52383379524917","3.47267045745607","3.39768064954015","3.30887516648505","3.2294929112774","3.1600941425061","3.12188470100878","3.12150577711517","3.03917910447761","",
"Bosnia and Herzegovina","BIH","Employment in agriculture (% of total employment) (modeled ILO estimate)","SL.AGR.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27.3464398682504","27.0241553690553","26.571707328152","25.9274215752859","25.0712132540128","24.0151638384904","22.8596428916756","21.7028252930638","20.7320545700079","19.6453075284158","18.8101330122477","19.0358907137485","19.3596195363335","19.758867255554","20.1792405889944","20.5392861676907","19.8153981741153","20.5795047556317","21.2228976414504","19.6939404416518","19.6100646927577","20.5581737488659","18.8634993763689","17.0791216108398","17.8756755893694","17.9572605106358","18.8710894205963","15.7248919962049","17.962457027773","12.230650756409","13.8254536895056","16.8726029349855","",
"Belarus","BLR","Employment in agriculture (% of total employment) (modeled ILO estimate)","SL.AGR.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.223387508599","23.2390024103744","22.5995552260257","22.0433871340279","22.0151255963352","21.6186160752559","21.0126531114309","20.39863600519","19.8900271080847","19.2797857586165","18.5415905171115","17.9286980994085","17.2194776767679","16.5501841581616","15.8506969709848","15.1849454605164","14.5335869616703","13.9339518841736","13.3932287584802","12.7785190840784","12.2469847182348","11.7337839353928","11.1919482998656","10.704442414869","10.2484213268419","9.73827490783296","10.6964687410238","11.3147521032859","11.0571138276425","10.8923500154286","10.9072064308671","10.6309823067528","",
"Belize","BLZ","Employment in agriculture (% of total employment) (modeled ILO estimate)","SL.AGR.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28.6128048780488","28.2632804702229","27.9113286310638","27.3663246616996","27.1529436017248","28.6810068951866","29.9095508201748","25.015357415759","27.4714536977582","26.0959136307925","24.6902991018368","23.3429976948121","21.9974353690092","20.7710290679723","19.5542843776249","19.3426550948248","19.104474758386","18.9218136379864","18.6782774242451","18.4769610462306","18.3023656229855","18.0427390030707","17.4588285132876","17.6708652555945","18.0813335725227","18.5628306878307","17.4176854325046","17.4261165980883","16.8606372990718","17.3361851059693","17.2225636908719","16.7849958584783","",
"Bermuda","BMU","Employment in agriculture (% of total employment) (modeled ILO estimate)","SL.AGR.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Bolivia","BOL","Employment in agriculture (% of total employment) (modeled ILO estimate)","SL.AGR.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43.5213801644363","43.2467585404446","42.9039585441348","42.5436976465386","42.1351461546946","41.6748850925581","41.3037638062698","40.6721332732757","39.9502327421244","38.9389811214985","44.2020510267876","42.3853991613344","35.0831599888541","35.0832998935412","38.6083962496501","39.5000239318606","36.100036219738","31.1642805626203","30.0679285755976","31.740053634904","33.1777220189697","30.8555453685152","32.7603763458636","30.9878386885202","29.6773766914029","29.7427958264217","30.4901645734533","31.0700300619083","27.4144251711277","30.0006470459498","27.6474096219251","27.0201875831475","",
"Brazil","BRA","Employment in agriculture (% of total employment) (modeled ILO estimate)","SL.AGR.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.3238564747401","18.9108360850635","18.4416738693851","17.5350972916755","17.0239214719179","15.9186740432916","15.740869408321","15.051310755712","15.5560435078719","15.3721146233434","15.3070626104224","15.4077157694581","15.5664754341271","16.0434539644754","15.5161480878624","14.4959502569643","13.5486355422301","12.7053530059563","12.2866657975012","11.46630929021","10.8244030719312","9.84814854423086","10.0260699461921","9.30650215835719","9.33239287112637","9.7979305619873","9.19142927461729","9.05694131668645","8.87727711966754","9.31407124144575","9.49560849139376","8.73144095316781","",
"Barbados","BRB","Employment in agriculture (% of total employment) (modeled ILO estimate)","SL.AGR.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.52260355491386","6.24347380656855","5.55539062886547","5.30837445947365","4.64060779961381","5.26769029391249","5.26779064256212","4.43723032668995","4.31320397994008","3.72128066114675","4.20170001227446","4.04375155588748","4.55564716851733","3.4085291870759","2.3789408155098","3.61025748912415","3.00642234268206","2.82082019861179","2.99989468774918","2.99541256715157","2.96424931103477","2.95511097073392","2.9218929247039","2.78227727489281","2.89026215790888","2.86177145412296","3.10579798550876","3.09584805323813","2.82933643064823","2.79192797657826","2.80076236519152","2.72485916923008","",
"Brunei Darussalam","BRN","Employment in agriculture (% of total employment) (modeled ILO estimate)","SL.AGR.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.02755249416731","1.94677669273179","1.86959385290889","1.79616669657429","1.71304788068422","1.65163594822246","1.59083479912208","1.52392265359516","1.47761085710139","1.42350748882631","1.36310747916441","1.36213629251745","1.36538633718327","1.36801973536667","1.37038747629929","1.37033474641682","1.36862956960202","1.37038533551108","1.36304267741323","1.36526250623189","1.36995898745911","1.36956254246446","1.36798396486732","1.36985577126422","1.36441702181795","1.3617600748968","1.35841393683536","1.06060682184719","1.95336242211011","1.33677088611368","1.40660326061034","1.38247563479602","",
"Bhutan","BTN","Employment in agriculture (% of total employment) (modeled ILO estimate)","SL.AGR.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","72.2594416934401","72.0359368076467","71.8748076713678","71.6224255644636","71.4697124779008","71.1221474194559","70.9152758584033","70.5624030339597","70.2727344637943","69.4982987738332","68.6976283973903","67.9793053572422","67.4327457926109","66.1360919097943","65.055","62.8032931758223","61.9862105118477","60.6736681210398","58.8555841570777","57.1901599647784","57.091937628137","58.1087894924551","56.3442120447169","56.6507809617513","57.9857338278301","56.7754012754324","55.4983069514581","54.0001679100697","51.1256522863687","49.9152566868386","49.8590329125852","43.95561048072","",
"Botswana","BWA","Employment in agriculture (% of total employment) (modeled ILO estimate)","SL.AGR.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.2151856336794","15.9532445974609","15.8173684598697","15.6745514671093","15.2644133531747","15.0733887620265","17.7279619294672","20.7321255894335","20.2824168194536","19.955554681508","19.1188797735362","20.1170937143307","21.2193318810437","23.9314359420754","26.5897773807523","29.0917957131055","27.6508827282365","26.2264540255766","25.0891011707555","23.8862048023495","22.747285948532","21.7286435870426","20.3377898018517","19.2971740534448","18.6418067143974","17.6563407290239","16.6935507997926","15.7782497988684","14.888698025743","19.4434051241347","17.5934527088215","17.6383566404785","",
"Central African Republic","CAF","Employment in agriculture (% of total employment) (modeled ILO estimate)","SL.AGR.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","76.466865252057","76.698437600439","76.7486205336952","76.5800382135306","76.373320348872","76.6807884813906","76.4960658224535","76.2809114493011","75.7767648446318","76.0358602715553","75.8057715190093","75.5063908756571","76.1942146430933","75.6760027918273","75.5420910823421","75.1301330248699","74.7364709516671","74.5469535526584","73.8348050645728","73.3727952210326","72.9991247575342","72.3675955911613","73.6858459262516","73.4839903292266","72.9079168576176","72.4349439602239","71.9687298420586","71.593326202864","71.2676593368339","71.3497412587839","71.2071285068036","70.8411521357835","",
"Canada","CAN","Employment in agriculture (% of total employment) (modeled ILO estimate)","SL.AGR.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.49125696950289","3.45133011906065","3.48252931053293","3.34804154978784","3.1534910855014","3.11228725920581","3.00731239250706","2.99099816287344","2.80597298431611","2.51550830718723","2.16014075650182","2.11688334622641","2.10705300136028","2.02316752251052","2.12205349747806","2.11200086047843","2.00090541489277","1.94085661831964","1.95407647866701","1.80749588195158","1.78791916996377","1.75287861200801","1.77488160133804","1.71402994399859","1.64341270438564","1.94449361094879","1.51860871671984","1.48674576277562","1.51047770677163","1.55635277929941","1.33770979897549","1.28675798296313","",
"Central Europe and the Baltics","CEB","Employment in agriculture (% of total employment) (modeled ILO estimate)","SL.AGR.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.5600554031382","23.3243315070056","22.9821851528393","22.5397016549075","22.2916492358383","21.3657810703329","21.5514873341361","21.2976367852367","21.4026884331493","21.2481483772882","20.7833311243646","18.8072163322557","18.1085943330552","16.5544946506169","16.006759689554","14.8597122086316","13.9396947406828","13.1972249288879","13.118621656291","13.4522848000858","12.9944939962929","12.8921544733147","12.4605819133386","12.0014844344859","11.3996062877707","10.3666186871866","10.1438539671875","9.69267490810586","9.26966698805355","9.26095972791038","8.24511907767859","8.04450314880136","",
"Switzerland","CHE","Employment in agriculture (% of total employment) (modeled ILO estimate)","SL.AGR.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.03143793927218","4.9641117187537","4.90513402338081","4.83249215563776","4.75562533518405","4.64174724007825","4.81754353666226","4.92649865317393","5.0918065132626","4.64071275294502","4.4539472853336","4.0941394763518","4.08075664024132","3.7529369382433","3.71883869815563","3.66644068330285","3.89956602603844","4.07446963684284","3.34329952446809","3.55450808052169","3.61436521988029","3.4805959240822","3.52861453947487","3.5282567152952","3.38750730433722","3.27135157425145","3.13541861691896","3.01064399887951","2.53796063497407","2.50321147688697","2.3733192043148","2.30505054301885","",
"Channel Islands","CHI","Employment in agriculture (% of total employment) (modeled ILO estimate)","SL.AGR.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.87446685518771","4.82264847035283","4.75837135504649","4.68230061978583","4.60146622991733","4.51215758694983","4.40172366704094","4.28737655518095","4.16990454965324","4.03810792418956","3.90615019942373","3.78438275847559","3.66220735785953","3.55091311181273","3.44589079943007","3.35011139532965","3.25433707191431","3.18165992661828","3.1299196840729","3.05231978960511","2.97951831342985","2.90342011913527","2.8251841929002","2.74090903051802","2.66259389871393","2.59139048013138","2.52165053489557","2.46181243572701","2.39985117202034","2.37520179203844","2.37201174852214","2.31966952653321","",
"Chile","CHL","Employment in agriculture (% of total employment) (modeled ILO estimate)","SL.AGR.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.0906383133293","18.0203174311571","16.5551705800564","16.2184888677557","15.7051599020527","15.4084155709348","14.4212066381433","14.4386895176065","14.4337701256656","14.4374699329789","13.6036881233773","13.4979801727954","13.5995227540299","13.1483796241965","12.7142852541598","12.2999374494355","11.8520254346716","11.3926090006491","11.0747830912508","10.6824169618535","10.3925658791165","10.0942537430958","9.35303440216434","9.20271821995147","9.18117498835543","9.34285799524815","9.34050746221651","9.29988050294638","9.06917238375934","7.18201735610223","6.54804868238434","6.31850138141635","",
"China","CHN","Employment in agriculture (% of total employment) (modeled ILO estimate)","SL.AGR.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","59.6998013213748","58.5001231645228","56.4004287688998","54.2998999500079","52.2001029446053","50.5003633127822","49.9004535088342","49.7996730521693","50.099446224944","50.0006885569454","49.9999962065907","50.0000009774275","49.0994891607196","46.9002456144917","44.8001874227394","42.6004922237944","40.8000389804219","39.6000694870813","38.0998885029845","36.7006111093691","34.7997894694957","33.6005909901178","31.4002868754097","29.500474193701","28.3004753141259","27.4221230236236","26.6835804483833","25.7514934590457","24.7219872966379","23.5998587307763","23.1645049199553","22.5711174313979","",
"Cote d'Ivoire","CIV","Employment in agriculture (% of total employment) (modeled ILO estimate)","SL.AGR.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","54.6381381739065","54.4759614812346","54.3411051845607","54.1423995325058","53.7855505938793","53.3508725677729","52.7617844728305","52.3384883239354","51.9445581987011","51.6749531737937","51.5554525471002","51.561659181815","51.6448817533937","50.9128212503537","50.4203358642793","49.9661372760834","49.525410787648","48.9298726356518","48.2693279813844","47.4293188898527","47.5434849282662","46.3646796851009","45.1701436145309","44.3742386824564","43.4608057432294","42.747395235691","41.8912720636836","44.0050431344517","45.9449321716287","46.240540074347","46.0182061602176","45.5800571463922","",
